timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number
1607777656,2.78,101.67,2350,312,210,750400000.0,KUL,SGN,NEP264,1344,,9MNET
1607777724,2.83,101.61,4650,315,243,750400000.0,KUL,SGN,NEP264,2432,,9MNET
1607777788,2.89,101.61,6775,46,282,750400000.0,KUL,SGN,NEP264,1216,,9MNET
1607777852,2.95,101.67,9325,44,284,750400000.0,KUL,SGN,NEP264,2304,,9MNET
1607777903,3.0,101.72,10600,42,312,750400000.0,KUL,SGN,NEP264,1280,,9MNET
1607777966,3.07,101.78,11700,44,364,750400000.0,KUL,SGN,NEP264,1856,,9MNET
1607778024,3.15,101.86,13400,44,386,750400000.0,KUL,SGN,NEP264,2112,,9MNET
1607778095,3.23,101.94,16675,43,378,750400000.0,KUL,SGN,NEP264,1664,,9MNET
1607778158,3.33,102.01,18325,28,401,750400000.0,KUL,SGN,NEP264,2240,,9MNET
1607778225,3.44,102.07,20250,28,412,750400000.0,KUL,SGN,NEP264,1408,,9MNET
1607778282,3.54,102.12,21450,28,430,750400000.0,KUL,SGN,NEP264,1344,,9MNET
1607778337,3.64,102.17,23050,28,431,750400000.0,KUL,SGN,NEP264,1600,,9MNET
1607778405,3.76,102.24,24475,28,442,750400000.0,KUL,SGN,NEP264,768,,9MNET
1607778459,3.85,102.29,26850,27,412,750400000.0,KUL,SGN,NEP264,2880,,9MNET
1607778520,3.96,102.34,27950,28,422,750400000.0,KUL,SGN,NEP264,640,,9MNET
1607778583,4.07,102.4,28700,28,437,750400000.0,KUL,SGN,NEP264,896,,9MNET
1607778642,4.18,102.46,29000,28,443,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607778698,4.28,102.51,29000,28,441,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607778755,4.38,102.57,29000,27,437,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607778816,4.49,102.62,28975,29,427,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607778874,4.59,102.68,28975,29,410,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607778936,4.69,102.73,28975,27,395,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779006,4.8,102.79,29000,28,396,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607779062,4.89,102.85,29000,27,399,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607779128,5.0,102.9,29000,26,397,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607779188,5.1,102.95,29000,27,389,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779238,5.18,102.99,29000,26,386,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607779311,5.28,103.04,29000,26,386,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607779383,5.38,103.09,29000,26,386,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607779438,5.51,103.13,29000,19,380,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607779496,5.6,103.17,29025,18,396,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607779559,5.71,103.2,29025,19,404,750400000.0,KUL,SGN,NEP264,128,,9MNET
1607779617,5.83,103.24,29000,17,428,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607779674,5.93,103.28,29000,17,428,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779735,6.03,103.31,29000,17,428,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779795,6.13,103.34,29000,17,428,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779855,6.23,103.37,29000,17,428,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607779903,6.3,103.39,29000,17,428,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607780878,7.89,104.57,29000,35,439,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607780940,8.0,104.64,29000,35,441,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607780992,8.08,104.7,29000,35,440,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781067,8.2,104.78,29000,35,441,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781123,8.3,104.85,29000,35,443,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781180,8.4,104.93,29000,35,441,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607781242,8.5,105.0,29000,35,439,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607781296,8.59,105.06,29000,34,438,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781351,8.69,105.13,29000,34,439,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781411,8.78,105.2,29000,34,440,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607781477,8.9,105.28,29000,35,440,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607781517,8.96,105.32,29000,34,441,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607781592,9.09,105.41,29000,34,440,750400000.0,KUL,SGN,NEP264,64,,9MNET
1607781652,9.19,105.48,29000,34,439,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607781704,9.28,105.54,29000,34,439,750400000.0,KUL,SGN,NEP264,0,,9MNET
1607781774,9.4,105.62,29000,9,451,750400000.0,KUL,SGN,NEP264,-64,,9MNET
1607781838,9.54,105.61,29000,357,457,750400000.0,KUL,SGN,NEP264,0,,9MNET
