timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number
1616860702,1.34,104.0,0,205,36,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616860754,1.33,104.0,0,202,22,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616860880,1.32,104.0,0,22,1,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616860942,1.33,104.0,0,22,60,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616861003,1.36,104.02,2100,21,166,8A04DC,SIN,SGN,TMG501,2752,B733,GM501
1616861053,1.4,104.03,4125,21,185,8A04DC,SIN,SGN,TMG501,1088,B733,GM501
1616861127,1.48,104.02,5600,350,294,8A04DC,SIN,SGN,TMG501,1152,B733,GM501
1616861190,1.57,104.0,8150,350,333,8A04DC,SIN,SGN,TMG501,2880,B733,GM501
1616861251,1.67,103.99,11350,350,344,8A04DC,SIN,SGN,TMG501,3136,B733,GM501
1616861307,1.76,103.97,14525,350,350,8A04DC,SIN,SGN,TMG501,3392,B733,GM501
1616861373,1.87,103.96,17700,350,376,8A04DC,SIN,SGN,TMG501,2944,B733,GM501
1616861426,1.96,103.94,20425,350,381,8A04DC,SIN,SGN,TMG501,2816,B733,GM501
1616861487,2.07,103.92,22975,350,397,8A04DC,SIN,SGN,TMG501,2240,B733,GM501
1616861536,2.16,103.91,24850,350,409,8A04DC,SIN,SGN,TMG501,2304,B733,GM501
1616861608,2.3,103.89,27325,350,424,8A04DC,SIN,SGN,TMG501,1664,B733,GM501
1616861671,2.42,103.88,29100,5,437,8A04DC,SIN,SGN,TMG501,1344,B733,GM501
1616861732,2.55,103.9,30575,8,453,8A04DC,SIN,SGN,TMG501,1536,B733,GM501
1616861787,2.66,103.91,32375,8,451,8A04DC,SIN,SGN,TMG501,2304,B733,GM501
1616861847,2.78,103.93,34050,8,439,8A04DC,SIN,SGN,TMG501,256,B733,GM501
1616861911,2.91,103.95,34000,8,441,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616861975,3.04,103.97,34025,8,441,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862035,3.16,103.99,34025,8,439,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616862090,3.27,104.01,34000,8,439,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616862148,3.39,104.02,34000,8,438,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862203,3.5,104.04,34000,8,438,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862268,3.63,104.06,34000,8,439,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616862332,3.76,104.08,34025,8,446,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616862387,3.88,104.1,34025,8,450,8A04DC,SIN,SGN,TMG501,-192,B733,GM501
1616862452,4.01,104.12,34000,8,451,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616862512,4.14,104.13,34000,8,451,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616862567,4.25,104.15,34000,8,451,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862630,4.38,104.17,34000,8,451,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616862688,4.5,104.19,34025,8,451,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862746,4.62,104.21,34000,8,450,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862803,4.74,104.22,34000,8,451,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616862863,4.86,104.24,34000,4,452,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616862915,4.97,104.24,34000,356,456,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616862983,5.12,104.23,34000,356,457,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616863035,5.23,104.23,34000,357,459,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616863094,5.35,104.22,34000,357,459,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616863150,5.47,104.21,34025,356,459,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616863212,5.61,104.21,34000,357,460,8A04DC,SIN,SGN,TMG501,-128,B733,GM501
1616863270,5.73,104.2,34025,356,459,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616863340,5.88,104.19,34000,357,458,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616863402,6.01,104.18,34000,356,457,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616863464,6.14,104.18,34000,356,456,8A04DC,SIN,SGN,TMG501,-128,B733,GM501
1616863520,6.26,104.17,34000,356,455,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616863576,6.38,104.17,34000,356,455,8A04DC,SIN,SGN,TMG501,-128,B733,GM501
1616863629,6.49,104.16,34025,356,455,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616863695,6.63,104.15,34000,356,456,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616863754,6.75,104.15,34000,356,457,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616863815,6.88,104.14,34025,356,458,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616863873,7.01,104.13,34000,356,461,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616863938,7.15,104.12,34025,357,464,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864005,7.29,104.14,34000,28,454,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616864064,7.39,104.21,34000,35,448,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616864122,7.49,104.28,34025,35,449,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616864175,7.58,104.35,34000,35,449,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616864240,7.69,104.42,34025,35,449,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864307,7.8,104.5,34000,35,447,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864362,7.9,104.57,34000,35,446,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616864427,8.01,104.65,34000,35,446,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864487,8.11,104.72,34025,35,446,8A04DC,SIN,SGN,TMG501,-128,B733,GM501
1616864552,8.22,104.8,34000,35,446,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616864616,8.33,104.88,34000,35,444,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864679,8.43,104.95,34000,35,442,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616864743,8.54,105.03,34025,34,441,8A04DC,SIN,SGN,TMG501,-128,B733,GM501
1616864803,8.64,105.1,34025,34,443,8A04DC,SIN,SGN,TMG501,128,B733,GM501
1616864860,8.74,105.17,34025,34,445,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616864919,8.84,105.24,34000,34,444,8A04DC,SIN,SGN,TMG501,-64,B733,GM501
1616864984,8.95,105.31,33925,34,446,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865044,9.05,105.39,32950,35,448,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865107,9.16,105.46,31950,35,452,8A04DC,SIN,SGN,TMG501,-960,B733,GM501
1616865170,9.26,105.54,30950,35,456,8A04DC,SIN,SGN,TMG501,-960,B733,GM501
1616865235,9.38,105.62,29925,35,459,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865299,9.49,105.7,28900,35,453,8A04DC,SIN,SGN,TMG501,-960,B733,GM501
1616865363,9.6,105.78,27900,35,460,8A04DC,SIN,SGN,TMG501,-896,B733,GM501
1616865427,9.71,105.86,26850,35,456,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865491,9.82,105.93,25775,35,442,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865549,9.92,106.0,24775,34,436,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865612,10.02,106.08,23725,35,434,8A04DC,SIN,SGN,TMG501,-1024,B733,GM501
1616865669,10.12,106.14,22800,35,430,8A04DC,SIN,SGN,TMG501,-896,B733,GM501
1616865728,10.21,106.21,21825,35,421,8A04DC,SIN,SGN,TMG501,-960,B733,GM501
1616865787,10.3,106.28,20800,46,408,8A04DC,SIN,SGN,TMG501,-1472,B733,GM501
1616865843,10.37,106.36,18375,46,389,8A04DC,SIN,SGN,TMG501,-2368,B733,GM501
1616865904,10.43,106.45,15875,62,369,8A04DC,SIN,SGN,TMG501,-1856,B733,GM501
1616865969,10.48,106.55,13775,61,365,8A04DC,SIN,SGN,TMG501,-1920,B733,GM501
1616866028,10.53,106.63,11500,62,348,8A04DC,SIN,SGN,TMG501,-2304,B733,GM501
1616866092,10.58,106.72,10075,62,296,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616866152,10.61,106.79,9150,61,258,8A04DC,SIN,SGN,TMG501,-1472,B733,GM501
1616866208,10.64,106.85,7525,62,260,8A04DC,SIN,SGN,TMG501,-1728,B733,GM501
1616866267,10.69,106.89,5725,2,265,8A04DC,SIN,SGN,TMG501,-2304,B733,GM501
1616866332,10.77,106.9,4325,4,249,8A04DC,SIN,SGN,TMG501,-1408,B733,GM501
1616866385,10.83,106.9,3225,4,244,8A04DC,SIN,SGN,TMG501,-1344,B733,GM501
1616866440,10.88,106.87,2100,276,246,8A04DC,SIN,SGN,TMG501,-192,B733,GM501
1616866500,10.88,106.8,2150,249,219,8A04DC,SIN,SGN,TMG501,64,B733,GM501
1616866560,10.86,106.75,1950,249,200,8A04DC,SIN,SGN,TMG501,-960,B733,GM501
1616866620,10.84,106.7,950,249,152,8A04DC,SIN,SGN,TMG501,-768,B733,GM501
1616866683,10.82,106.66,200,249,137,8A04DC,SIN,SGN,TMG501,-768,B733,GM501
1616866738,10.82,106.64,0,227,29,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616866800,10.81,106.64,0,132,12,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616866856,10.81,106.65,0,70,17,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616866918,10.81,106.65,0,70,18,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616866976,10.82,106.66,0,70,17,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616867036,10.82,106.66,0,182,13,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616867100,10.81,106.66,0,272,1,8A04DC,SIN,SGN,TMG501,0,B733,GM501
1616867123,10.81,106.66,0,272,1,8A04DC,SIN,SGN,TMG501,0,B733,GM501
